"First_pokemon","Second_pokemon","Winner","First_Name","First_Type 1","First_Type 2","First_HP","First_Attack","First_Defense","First_Sp. Atk","First_Sp. Def","First_Speed","First_Generation","First_Legendary","Second_Name","Second_Type 1","Second_Type 2","Second_HP","Second_Attack","Second_Defense","Second_Sp. Atk","Second_Sp. Def","Second_Speed","Second_Generation","Second_Legendary"
261,792,792,"Miltank","Normal","",95,80,105,40,70,100,2,False,"Noivern","Flying","Dragon",85,70,80,97,80,123,6,False
526,289,526,"Porygon-Z","Normal","",85,80,70,135,75,90,4,False,"Wurmple","Bug","",45,45,35,20,30,20,3,False
50,350,350,"Gloom","Grass","Poison",60,65,70,85,75,40,1,False,"Mega Sharpedo","Water","Dark",70,140,70,110,65,105,3,False
764,669,764,"Clawitzer","Water","",71,73,88,120,89,59,6,False,"Litwick","Ghost","Fire",50,30,55,65,55,20,5,False
718,103,103,"Genesect","Bug","Steel",71,120,95,120,95,99,5,False,"Mega Gengar","Ghost","Poison",60,65,80,170,95,130,1,False
334,573,573,"Mega Aggron","Steel","",70,140,230,60,80,50,3,False,"Pansear","Fire","",50,53,48,53,48,64,5,False
707,500,707,"Reshiram","Dragon","Fire",100,120,100,150,120,90,5,True,"Hippopotas","Ground","",68,72,78,38,42,32,4,False
295,622,622,"Lombre","Water","Grass",60,50,50,60,70,50,3,False,"Scrafty","Dark","Fighting",65,90,115,45,115,58,5,False
375,334,375,"Crawdaunt","Water","Dark",63,120,85,90,55,55,3,False,"Mega Aggron","Steel","",70,140,230,60,80,50,3,False
398,795,398,"Mega Glalie","Ice","",80,120,80,120,80,100,3,False,"Zygarde Half Forme","Dragon","Ground",108,100,121,81,95,95,6,True
437,510,437,"Monferno","Fire","Fighting",64,78,52,78,52,81,4,False,"Snover","Grass","Ice",60,62,50,62,60,40,4,False
318,109,318,"Whismur","Normal","",64,51,23,51,23,28,3,False,"Voltorb","Electric","",40,30,50,55,55,100,1,False
668,298,298,"Beheeyem","Psychic","",75,75,75,125,95,40,5,False,"Nuzleaf","Grass","Dark",70,70,40,60,40,60,3,False
10,218,10,"Squirtle","Water","",44,48,65,50,64,43,1,False,"Wobbuffet","Psychic","",190,33,58,33,58,33,2,False
484,261,261,"Skuntank","Poison","Dark",103,93,67,71,61,84,4,False,"Miltank","Normal","",95,80,105,40,70,100,2,False
689,523,523,"Rufflet","Normal","Flying",70,83,50,37,50,60,5,False,"Glaceon","Ice","",65,60,110,130,95,65,4,False
506,736,736,"Carnivine","Grass","",74,100,72,90,72,46,4,False,"Litleo","Fire","Normal",62,50,58,73,54,72,6,False
242,562,242,"Remoraid","Water","",35,65,35,65,35,65,2,False,"Dewott","Water","",75,75,60,83,60,60,5,False
30,713,713,"Arbok","Poison","",60,85,69,65,79,80,1,False,"Kyurem White Kyurem","Dragon","Ice",125,120,90,170,100,95,5,True
67,222,67,"Poliwhirl","Water","",65,65,65,50,50,90,1,False,"Dunsparce","Normal","",100,70,70,65,65,45,2,False
327,661,661,"Sableye","Dark","Ghost",50,75,75,65,65,50,3,False,"Klink","Steel","",40,55,70,45,60,30,5,False
646,131,131,"Vanilluxe","Ice","",71,95,85,110,95,79,5,False,"Starmie","Water","Psychic",60,75,85,100,85,115,1,False
98,369,369,"Shellder","Water","",30,65,100,45,25,40,1,False,"Seviper","Poison","",73,100,60,100,60,65,3,False
262,212,212,"Blissey","Normal","",255,10,10,75,135,55,2,False,"Espeon","Psychic","",65,65,60,130,95,110,2,False
5,292,5,"Charmander","Fire","",39,52,43,60,50,65,1,False,"Cascoon","Bug","",50,35,55,25,25,15,3,False
730,518,518,"Fletchling","Normal","Flying",45,50,43,40,38,62,6,False,"Electivire","Electric","",75,123,67,95,85,95,4,False
523,515,523,"Glaceon","Ice","",65,60,110,130,95,65,4,False,"Lickilicky","Normal","",110,85,95,80,95,50,4,False
426,585,426,"Rayquaza","Dragon","Flying",105,150,90,150,90,95,3,True,"Boldore","Rock","",70,105,105,50,40,20,5,False
779,360,779,"Phantump","Ghost","Grass",43,70,48,50,60,38,6,False,"Trapinch","Ground","",45,100,45,45,45,10,3,False
517,766,517,"Tangrowth","Grass","",100,100,125,110,50,50,4,False,"Heliolisk","Electric","Normal",62,55,52,109,94,109,6,False
501,168,168,"Hippowdon","Ground","",108,112,118,68,72,47,4,False,"Bayleef","Grass","",60,62,80,63,80,60,2,False
547,698,547,"Cresselia","Psychic","",120,70,120,75,130,85,4,False,"Larvesta","Bug","Fire",55,85,55,50,55,60,5,False
414,626,414,"Mega Metagross","Steel","Psychic",80,145,150,105,110,110,3,False,"Tirtouga","Water","Rock",54,78,103,53,45,22,5,False
612,233,233,"Sandile","Ground","Dark",50,72,35,35,35,65,5,False,"Mega Heracross","Bug","Fighting",80,185,115,40,105,75,2,False
540,366,540,"Azelf","Psychic","",75,125,70,125,70,115,4,True,"Altaria","Dragon","Flying",75,70,90,70,105,80,3,False
516,60,60,"Rhyperior","Ground","Rock",115,140,130,55,55,40,4,False,"Psyduck","Water","",50,52,48,65,50,55,1,False
771,703,703,"Sylveon","Fairy","",95,65,65,110,130,60,6,False,"Tornadus Incarnate Forme","Flying","",79,115,70,125,80,111,5,True
82,192,192,"Graveler","Rock","Ground",55,95,115,45,45,35,1,False,"Natu","Psychic","Flying",40,50,45,70,45,70,2,False
791,327,791,"Noibat","Flying","Dragon",40,30,35,45,40,55,6,False,"Sableye","Dark","Ghost",50,75,75,65,65,50,3,False
666,131,666,"Eelektross","Electric","",85,115,80,105,80,50,5,False,"Starmie","Water","Psychic",60,75,85,100,85,115,1,False
699,186,699,"Volcarona","Bug","Fire",85,60,65,135,105,100,5,False,"Lanturn","Water","Electric",125,58,58,76,76,67,2,False
104,486,486,"Onix","Rock","Ground",35,45,160,30,45,70,1,False,"Bronzong","Steel","Psychic",67,89,116,79,116,33,4,False
6,621,6,"Charmeleon","Fire","",58,64,58,80,65,80,1,False,"Scraggy","Dark","Fighting",50,75,70,35,70,48,5,False
726,709,709,"Frogadier","Water","",54,63,52,83,56,97,6,False,"Landorus Incarnate Forme","Ground","Flying",89,125,90,115,80,101,5,True
275,725,275,"Sceptile","Grass","",70,85,65,105,85,120,3,False,"Froakie","Water","",41,56,40,62,44,71,6,False
320,718,718,"Exploud","Normal","",104,91,63,91,73,68,3,False,"Genesect","Bug","Steel",71,120,95,120,95,99,5,False
612,146,146,"Sandile","Ground","Dark",50,72,35,35,35,65,5,False,"Vaporeon","Water","",130,65,60,110,95,65,1,False
208,18,18,"Sunflora","Grass","",75,75,55,105,85,30,2,False,"Kakuna","Bug","Poison",45,25,50,25,25,35,1,False
682,476,476,"Mienshao","Fighting","",65,125,60,95,60,105,5,False,"Lopunny","Normal","",65,76,84,54,96,105,4,False
328,370,328,"Mega Sableye","Dark","Ghost",50,85,125,85,115,20,3,False,"Lunatone","Rock","Psychic",70,55,65,95,85,70,3,False
558,117,558,"Tepig","Fire","",65,63,45,45,45,45,5,False,"Lickitung","Normal","",90,55,75,60,75,30,1,False
564,354,564,"Patrat","Normal","",45,55,39,35,39,42,5,False,"Camerupt","Fire","Ground",70,100,70,105,75,40,3,False
155,548,155,"Mega Aerodactyl","Rock","Flying",80,135,85,70,95,150,1,False,"Phione","Water","",80,80,80,80,80,80,4,False
390,639,390,"Dusclops","Ghost","",40,70,130,60,130,25,3,False,"Solosis","Psychic","",45,30,40,105,50,20,5,False
87,426,426,"Slowbro","Water","Psychic",95,75,110,100,80,30,1,False,"Rayquaza","Dragon","Flying",105,150,90,150,90,95,3,True
628,119,628,"Archen","Rock","Flying",55,112,45,74,45,70,5,False,"Weezing","Poison","",65,90,120,85,70,60,1,False
674,210,674,"Haxorus","Dragon","",76,147,90,60,70,97,5,False,"Wooper","Water","Ground",55,45,45,25,25,15,2,False
594,252,252,"Gurdurr","Fighting","",85,105,85,40,50,40,5,False,"Donphan","Ground","",90,120,120,60,60,50,2,False
440,794,794,"Prinplup","Water","",64,66,68,81,76,50,4,False,"Yveltal","Dark","Flying",126,131,95,131,98,99,6,True
766,575,766,"Heliolisk","Electric","Normal",62,55,52,109,94,109,6,False,"Panpour","Water","",50,53,48,53,48,64,5,False
261,222,261,"Miltank","Normal","",95,80,105,40,70,100,2,False,"Dunsparce","Normal","",100,70,70,65,65,45,2,False
494,267,494,"Garchomp","Dragon","Ground",108,130,95,80,85,102,4,False,"Pupitar","Rock","Ground",70,84,70,65,70,51,2,False
596,425,425,"Tympole","Water","",50,50,40,50,40,64,5,False,"Primal Groudon","Ground","Fire",100,180,160,150,90,90,3,True
185,781,185,"Chinchou","Water","Electric",75,38,38,56,56,67,2,False,"Pumpkaboo Average Size","Ghost","Grass",49,66,70,44,55,51,6,False
648,106,648,"Sawsbuck","Normal","Grass",80,100,70,60,70,95,5,False,"Hypno","Psychic","",85,73,70,73,115,67,1,False
206,462,206,"Aipom","Normal","",55,70,55,40,55,85,2,False,"Mothim","Bug","Flying",70,94,50,94,50,66,4,False
364,224,364,"Cacturne","Grass","Dark",70,115,60,115,60,55,3,False,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False
388,670,388,"Mega Banette","Ghost","",64,165,75,93,83,75,3,False,"Lampent","Ghost","Fire",60,40,60,95,60,55,5,False
60,197,60,"Psyduck","Water","",50,52,48,65,50,55,1,False,"Mega Ampharos","Electric","Dragon",90,95,105,165,110,45,2,False
441,119,119,"Empoleon","Water","Steel",84,86,88,111,101,60,4,False,"Weezing","Poison","",65,90,120,85,70,60,1,False
686,238,686,"Pawniard","Dark","Steel",45,85,70,40,40,60,5,False,"Magcargo","Fire","Rock",50,50,120,80,80,30,2,False
641,217,217,"Reuniclus","Psychic","",110,65,75,125,85,30,5,False,"Unown","Psychic","",48,72,48,72,48,48,2,False
205,136,205,"Jumpluff","Grass","Flying",75,55,70,55,95,110,2,False,"Magmar","Fire","",65,95,57,100,85,93,1,False
467,59,59,"Floatzel","Water","",85,105,55,85,50,115,4,False,"Persian","Normal","",65,70,60,65,65,115,1,False
658,238,658,"Galvantula","Bug","Electric",70,77,60,97,60,108,5,False,"Magcargo","Fire","Rock",50,50,120,80,80,30,2,False
721,610,610,"Chesnaught","Grass","Fighting",88,107,122,74,75,64,6,False,"Lilligant","Grass","",70,60,75,110,75,90,5,False
101,24,24,"Haunter","Ghost","Poison",45,50,45,115,55,95,1,False,"Mega Pidgeot","Normal","Flying",83,80,80,135,80,121,1,False
298,548,548,"Nuzleaf","Grass","Dark",70,70,40,60,40,60,3,False,"Phione","Water","",80,80,80,80,80,80,4,False
72,599,72,"Mega Alakazam","Psychic","",55,50,65,175,95,150,1,False,"Throh","Fighting","",120,100,85,30,85,45,5,False
141,302,302,"Gyarados","Water","Flying",95,125,79,60,100,81,1,False,"Wingull","Water","Flying",40,30,30,55,30,85,3,False
653,553,553,"Amoonguss","Grass","Poison",114,85,70,85,80,30,5,False,"Arceus","Normal","",120,120,120,120,120,120,4,True
224,14,224,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False,"Caterpie","Bug","",45,30,35,20,20,45,1,False
348,282,348,"Carvanha","Water","Dark",45,90,20,65,20,65,3,False,"Marshtomp","Water","Ground",70,85,70,60,70,50,3,False
224,350,350,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False,"Mega Sharpedo","Water","Dark",70,140,70,110,65,105,3,False
448,526,526,"Kricketune","Bug","",77,85,51,55,51,65,4,False,"Porygon-Z","Normal","",85,80,70,135,75,90,4,False
458,272,272,"Burmy","Bug","",40,29,45,29,45,36,4,False,"Celebi","Psychic","Grass",100,100,100,100,100,100,2,False
578,716,716,"Musharna","Psychic","",116,55,85,107,95,29,5,False,"Meloetta Aria Forme","Normal","Psychic",100,77,77,128,128,90,5,False
38,246,246,"Nidoran","Poison","",46,57,40,40,40,50,1,False,"Skarmory","Steel","Flying",65,80,140,40,70,70,2,False
101,233,101,"Haunter","Ghost","Poison",45,50,45,115,55,95,1,False,"Mega Heracross","Bug","Fighting",80,185,115,40,105,75,2,False
276,136,276,"Mega Sceptile","Grass","Dragon",70,110,75,145,85,145,3,False,"Magmar","Fire","",65,95,57,100,85,93,1,False
15,393,393,"Metapod","Bug","",50,20,55,25,25,30,1,False,"Absol","Dark","",65,130,60,75,60,75,3,False
18,593,593,"Kakuna","Bug","Poison",45,25,50,25,25,35,1,False,"Timburr","Fighting","",75,80,55,25,35,35,5,False
122,581,581,"Chansey","Normal","",250,5,5,35,105,50,1,False,"Unfezant","Normal","Flying",80,115,80,65,55,93,5,False
486,344,486,"Bronzong","Steel","Psychic",67,89,116,79,116,33,4,False,"Illumise","Bug","",65,47,55,73,75,85,3,False
684,353,353,"Golett","Ground","Ghost",59,74,50,35,50,35,5,False,"Numel","Fire","Ground",60,60,40,65,45,35,3,False
547,399,547,"Cresselia","Psychic","",120,70,120,75,130,85,4,False,"Spheal","Ice","Water",70,40,50,55,50,25,3,False
709,730,709,"Landorus Incarnate Forme","Ground","Flying",89,125,90,115,80,101,5,True,"Fletchling","Normal","Flying",45,50,43,40,38,62,6,False
175,86,175,"Feraligatr","Water","",85,105,100,79,83,78,2,False,"Slowpoke","Water","Psychic",90,65,65,40,40,15,1,False
297,443,443,"Seedot","Grass","",40,40,50,30,30,30,3,False,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False
180,325,180,"Ledyba","Bug","Flying",40,20,30,40,80,55,2,False,"Skitty","Normal","",50,45,45,35,35,50,3,False
459,80,80,"Wormadam Plant Cloak","Bug","Grass",60,59,85,79,105,36,4,False,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False
406,277,406,"Luvdisc","Water","",43,30,55,40,65,97,3,False,"Torchic","Fire","",45,60,40,70,50,45,3,False
600,190,600,"Sawk","Fighting","",75,125,75,30,75,85,5,False,"Togepi","Fairy","",35,20,65,40,65,20,2,False
32,48,32,"Raichu","Electric","",60,90,55,90,80,110,1,False,"Golbat","Poison","Flying",75,80,70,65,75,90,1,False
638,613,613,"Gothitelle","Psychic","",70,55,95,95,110,65,5,False,"Krokorok","Ground","Dark",60,82,45,45,45,74,5,False
582,446,582,"Blitzle","Electric","",45,60,32,50,32,76,5,False,"Bibarel","Normal","Water",79,85,60,55,60,71,4,False
488,686,686,"Mime Jr.","Psychic","Fairy",20,25,45,70,90,60,4,False,"Pawniard","Dark","Steel",45,85,70,40,40,60,5,False
552,769,552,"Shaymin Sky Forme","Grass","Flying",100,103,75,120,75,127,4,True,"Amaura","Rock","Ice",77,59,50,67,63,46,6,False
645,403,645,"Vanillish","Ice","",51,65,65,80,75,59,5,False,"Huntail","Water","",55,104,105,94,75,52,3,False
627,429,429,"Carracosta","Water","Rock",74,108,133,83,65,32,5,False,"Deoxys Normal Forme","Psychic","",50,150,50,150,50,150,3,True
699,418,418,"Volcarona","Bug","Fire",85,60,65,135,105,100,5,False,"Latias","Dragon","Psychic",80,80,90,110,130,110,3,True
496,77,496,"Munchlax","Normal","",135,85,40,40,85,5,4,False,"Weepinbell","Grass","Poison",65,90,50,85,45,55,1,False
730,1,730,"Fletchling","Normal","Flying",45,50,43,40,38,62,6,False,"Bulbasaur","Grass","Poison",45,49,49,65,65,45,1,False
552,293,552,"Shaymin Sky Forme","Grass","Flying",100,103,75,120,75,127,4,True,"Dustox","Bug","Poison",60,50,70,50,90,65,3,False
645,142,142,"Vanillish","Ice","",51,65,65,80,75,59,5,False,"Mega Gyarados","Water","Dark",95,155,109,70,130,81,1,False
463,739,463,"Combee","Bug","Flying",30,30,42,30,42,70,4,False,"Floette","Fairy","",54,45,47,75,98,52,6,False
691,739,691,"Vullaby","Dark","Flying",70,55,75,45,65,60,5,False,"Floette","Fairy","",54,45,47,75,98,52,6,False
442,398,398,"Starly","Normal","Flying",40,55,30,30,30,60,4,False,"Mega Glalie","Ice","",80,120,80,120,80,100,3,False
104,185,104,"Onix","Rock","Ground",35,45,160,30,45,70,1,False,"Chinchou","Water","Electric",75,38,38,56,56,67,2,False
13,793,793,"Mega Blastoise","Water","",79,103,120,135,115,78,1,False,"Xerneas","Fairy","",126,131,95,131,98,99,6,True
523,554,554,"Glaceon","Ice","",65,60,110,130,95,65,4,False,"Victini","Psychic","Fire",100,100,100,100,100,100,5,True
473,41,473,"Drifloon","Ghost","Flying",90,50,34,60,44,70,4,False,"Clefairy","Fairy","",70,45,48,60,65,35,1,False
293,682,682,"Dustox","Bug","Poison",60,50,70,50,90,65,3,False,"Mienshao","Fighting","",65,125,60,95,60,105,5,False
112,567,567,"Exeggutor","Grass","Psychic",95,95,85,125,65,55,1,False,"Herdier","Normal","",65,80,65,35,65,60,5,False
440,506,440,"Prinplup","Water","",64,66,68,81,76,50,4,False,"Carnivine","Grass","",74,100,72,90,72,46,4,False
405,483,483,"Relicanth","Water","Rock",100,90,130,45,65,55,3,False,"Stunky","Poison","Dark",63,63,47,41,41,74,4,False
664,430,430,"Tynamo","Electric","",35,55,40,45,40,60,5,False,"DeoxysAttack Forme","Psychic","",50,180,20,180,20,150,3,True
474,156,156,"Drifblim","Ghost","Flying",150,80,44,90,54,80,4,False,"Snorlax","Normal","",160,110,65,65,110,30,1,False
586,111,111,"Gigalith","Rock","",85,135,130,60,80,25,5,False,"Exeggcute","Grass","Psychic",60,40,80,60,45,40,1,False
600,767,600,"Sawk","Fighting","",75,125,75,30,75,85,5,False,"Tyrunt","Rock","Dragon",58,89,77,45,45,48,6,False
206,60,206,"Aipom","Normal","",55,70,55,40,55,85,2,False,"Psyduck","Water","",50,52,48,65,50,55,1,False
284,336,336,"Mega Swampert","Water","Ground",100,150,110,95,110,70,3,False,"Medicham","Fighting","Psychic",60,60,75,60,75,80,3,False
80,649,649,"Tentacruel","Water","Poison",80,70,65,80,120,100,1,False,"Emolga","Electric","Flying",55,75,60,75,60,103,5,False
221,443,443,"Forretress","Bug","Steel",75,90,140,60,60,40,2,False,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False
358,414,414,"Grumpig","Psychic","",80,45,65,90,110,80,3,False,"Mega Metagross","Steel","Psychic",80,145,150,105,110,110,3,False
550,220,550,"Darkrai","Dark","",70,90,90,135,90,125,4,True,"Pineco","Bug","",50,65,90,35,35,15,2,False
26,478,478,"Raticate","Normal","",55,81,60,50,70,97,1,False,"Mismagius","Ghost","",60,60,60,105,105,105,4,False
769,175,175,"Amaura","Rock","Ice",77,59,50,67,63,46,6,False,"Feraligatr","Water","",85,105,100,79,83,78,2,False
19,416,19,"Beedrill","Bug","Poison",65,90,40,45,80,75,1,False,"Regice","Ice","",80,50,100,100,200,50,3,True
745,125,745,"Furfrou","Normal","",75,80,60,65,90,102,6,False,"Mega Kangaskhan","Normal","",105,125,100,60,100,100,1,False
256,474,474,"Tyrogue","Fighting","",35,35,35,35,35,35,2,False,"Drifblim","Ghost","Flying",150,80,44,90,54,80,4,False
547,371,547,"Cresselia","Psychic","",120,70,120,75,130,85,4,False,"Solrock","Rock","Psychic",70,95,85,55,65,70,3,False
625,31,31,"Cofagrigus","Ghost","",58,50,145,95,105,30,5,False,"Pikachu","Electric","",35,55,40,50,50,90,1,False
97,283,283,"Muk","Poison","",105,105,75,65,100,50,1,False,"Swampert","Water","Ground",100,110,90,85,90,60,3,False
601,409,409,"Sewaddle","Bug","Grass",45,53,70,40,60,42,5,False,"Salamence","Dragon","Flying",95,135,80,110,80,100,3,False
259,432,432,"Elekid","Electric","",45,63,37,65,55,95,2,False,"Deoxys Speed Forme","Psychic","",50,95,90,95,90,180,3,True
416,680,416,"Regice","Ice","",80,50,100,100,200,50,3,True,"Stunfisk","Ground","Electric",109,66,84,81,99,32,5,False
71,291,71,"Alakazam","Psychic","",55,50,45,135,95,120,1,False,"Beautifly","Bug","Flying",60,70,50,100,50,65,3,False
25,145,25,"Rattata","Normal","",30,56,35,25,35,72,1,False,"Eevee","Normal","",55,55,50,45,65,55,1,False
653,244,244,"Amoonguss","Grass","Poison",114,85,70,85,80,30,5,False,"Delibird","Ice","Flying",45,55,45,65,45,75,2,False
571,48,48,"Pansage","Grass","",50,53,48,53,48,64,5,False,"Golbat","Poison","Flying",75,80,70,65,75,90,1,False
650,259,259,"Karrablast","Bug","",50,75,45,40,45,60,5,False,"Elekid","Electric","",45,63,37,65,55,95,2,False
676,423,423,"Beartic","Ice","",95,110,80,70,80,50,5,False,"Primal Kyogre","Water","",100,150,90,180,160,90,3,True
707,758,707,"Reshiram","Dragon","Fire",100,120,100,150,120,90,5,True,"Malamar","Dark","Psychic",86,92,88,68,75,73,6,False
11,784,11,"Wartortle","Water","",59,63,80,65,80,58,1,False,"Pumpkaboo Super Size","Ghost","Grass",59,66,70,44,55,41,6,False
275,76,275,"Sceptile","Grass","",70,85,65,105,85,120,3,False,"Bellsprout","Grass","Poison",50,75,35,70,30,40,1,False
198,329,329,"Bellossom","Grass","",75,80,95,90,100,50,2,False,"Mawile","Steel","Fairy",50,85,85,55,55,50,3,False
313,91,313,"Vigoroth","Normal","",80,80,80,55,55,90,3,False,"Farfetch'd","Normal","Flying",52,65,55,58,62,60,1,False
785,438,438,"Gourgeist Average Size","Ghost","Grass",65,90,122,58,75,84,6,False,"Infernape","Fire","Fighting",76,104,71,104,71,108,4,False
513,254,513,"Weavile","Dark","Ice",70,120,65,45,85,125,4,False,"Stantler","Normal","",73,95,62,85,65,85,2,False
404,365,404,"Gorebyss","Water","",55,84,105,114,75,52,3,False,"Swablu","Normal","Flying",45,40,60,40,75,50,3,False
705,336,705,"Thundurus Incarnate Forme","Electric","Flying",79,115,70,125,80,111,5,True,"Medicham","Fighting","Psychic",60,60,75,60,75,80,3,False
424,374,424,"Groudon","Ground","",100,150,140,100,90,90,3,True,"Corphish","Water","",43,80,65,50,35,35,3,False
453,530,453,"Roserade","Grass","Poison",60,70,65,125,105,90,4,False,"Dusknoir","Ghost","",45,100,135,65,135,45,4,False
325,147,147,"Skitty","Normal","",50,45,45,35,35,50,3,False,"Jolteon","Electric","",65,65,60,110,95,130,1,False
593,148,148,"Timburr","Fighting","",75,80,55,25,35,35,5,False,"Flareon","Fire","",65,130,60,95,110,65,1,False
221,424,424,"Forretress","Bug","Steel",75,90,140,60,60,40,2,False,"Groudon","Ground","",100,150,140,100,90,90,3,True
631,168,631,"Garbodor","Poison","",80,95,82,60,82,75,5,False,"Bayleef","Grass","",60,62,80,63,80,60,2,False
652,343,343,"Foongus","Grass","Poison",69,55,45,55,55,15,5,False,"Volbeat","Bug","",65,73,55,47,75,85,3,False
799,209,209,"Hoopa Unbound","Psychic","Dark",80,160,60,170,130,80,6,True,"Yanma","Bug","Flying",65,65,45,75,45,95,2,False
546,109,109,"Giratina Origin Forme","Ghost","Dragon",150,120,100,120,100,90,4,True,"Voltorb","Electric","",40,30,50,55,55,100,1,False
595,558,558,"Conkeldurr","Fighting","",105,140,95,55,65,45,5,False,"Tepig","Fire","",65,63,45,45,45,45,5,False
537,81,537,"Mow Rotom","Electric","Grass",50,65,107,105,107,86,4,False,"Geodude","Rock","Ground",40,80,100,30,30,20,1,False
409,120,409,"Salamence","Dragon","Flying",95,135,80,110,80,100,3,False,"Rhyhorn","Ground","Rock",80,85,95,30,30,25,1,False
342,230,342,"Minun","Electric","",60,40,50,75,85,95,3,False,"Mega Scizor","Bug","Steel",70,150,140,65,100,75,2,False
501,166,166,"Hippowdon","Ground","",108,112,118,68,72,47,4,False,"Mew","Psychic","",100,100,100,100,100,100,1,False
302,4,302,"Wingull","Water","Flying",40,30,30,55,30,85,3,False,"Mega Venusaur","Grass","Poison",80,100,123,122,120,80,1,False
